# 1:mass [g] 2:entropy [kb] 3:rho [g/cm^33] 4:temperature [K] 5:Ye 6:vel [cm/s]
1.83352e+31 89.7474 37306.9 2.23433e+09 0.18533 5.58051e+09
1.83352e+31 89.5428 37692.1 2.23703e+09 0.185785 5.57766e+09
1.83352e+31 89.3583 38006.5 2.23881e+09 0.186129 5.57132e+09
1.83351e+31 89.2095 38255.4 2.23972e+09 0.186342 5.56115e+09
1.83351e+31 89.0599 38469.3 2.23983e+09 0.186446 5.54796e+09
1.8335e+31 88.8952 38656.1 2.23944e+09 0.186552 5.53435e+09
1.8335e+31 88.7939 38770.6 2.239e+09 0.186644 5.52028e+09
1.8335e+31 88.7227 38842.9 2.2387e+09 0.18675 5.50715e+09
1.83349e+31 88.6903 38847.4 2.23872e+09 0.186829 5.49584e+09
1.83349e+31 88.7078 38822.8 2.23966e+09 0.186885 5.48763e+09
1.83349e+31 88.7495 38911.9 2.24322e+09 0.18701 5.48716e+09
1.83348e+31 88.7207 39449.1 2.25247e+09 0.187364 5.5037e+09
1.83348e+31 88.8229 40665.8 2.27101e+09 0.188213 5.5423e+09
1.83347e+31 97.9654 42584.9 2.34922e+09 0.189614 5.74659e+09
1.83347e+31 162.018 55007.5 2.87873e+09 0.192775 7.50111e+09
1.83346e+31 281.422 120053 4.29905e+09 0.199775 1.24646e+10
1.83345e+31 299.008 256766 5.34561e+09 0.211434 1.61774e+10
1.83344e+31 254.212 416621 5.58701e+09 0.220437 1.77062e+10
1.83341e+31 206.884 545192 5.58733e+09 0.226258 1.84806e+10
1.83338e+31 163.957 683648 5.61092e+09 0.230759 1.88938e+10
1.83334e+31 123.348 994765 5.69086e+09 0.234881 1.90489e+10
1.83328e+31 94.0773 1.36802e+06 5.56217e+09 0.239652 1.91194e+10
1.8332e+31 77.7718 1.69711e+06 5.4074e+09 0.243896 1.90997e+10
1.8331e+31 65.3616 2.17536e+06 5.33913e+09 0.245831 1.89973e+10
1.83299e+31 55.3276 2.76975e+06 5.30587e+09 0.246107 1.88387e+10
1.83285e+31 47.7673 3.51238e+06 5.32406e+09 0.244998 1.86386e+10
1.8327e+31 41.9867 4.4789e+06 5.39018e+09 0.242679 1.84087e+10
1.83251e+31 41.1881 5.63663e+06 5.48854e+09 0.239008 1.8171e+10
1.83229e+31 41.9711 7.02282e+06 5.57678e+09 0.234784 1.79417e+10
1.83204e+31 40.9126 8.64208e+06 5.69371e+09 0.230205 1.77132e+10
1.83175e+31 39.0149 1.03594e+07 5.76766e+09 0.225902 1.74847e+10
1.83142e+31 37.4135 1.1972e+07 5.78115e+09 0.221975 1.72572e+10
1.83106e+31 36.5937 1.33031e+07 5.80664e+09 0.218752 1.70474e+10
1.83067e+31 35.6441 1.43584e+07 5.70144e+09 0.216499 1.68561e+10
1.83026e+31 35.3927 1.5242e+07 5.73636e+09 0.215027 1.66782e+10
1.82983e+31 34.3051 1.60861e+07 5.68516e+09 0.214474 1.65106e+10
1.82937e+31 33.095 1.69163e+07 5.61354e+09 0.21374 1.63463e+10
